Detailed Job Status
"This report shows the jobs details for selected job types, policy types and schedule types "
"Report Time Frame:Jan 15, 2024 12:00:00 AM to Feb 16, 2024 11:59:00 PM"
Job ID,Server Name,Status Code,Job Type,Client Name,Start Time,End Time,Duration,Volume(GB),Number of Files ,Throughput (KB/sec)
1053972,Siebackup,0,Backup,sapn0-bck,"Jan 19, 2024 6:22:58 PM","Jan 19, 2024 6:24:41 PM",00:01:43,0,9,"47,619"
1053973,Siebackup,0,Backup,sapn0-bck,"Jan 19, 2024 6:30:00 PM","Jan 19, 2024 6:31:23 PM",00:01:23,0,0,0
1053974,Siebackup,0,Backup,sapn1-bck,"Jan 19, 2024 6:30:00 PM","Jan 19, 2024 6:30:17 PM",00:00:17,0,0,0
1053975,Siebackup,0,Backup,sapn0-bck,"Jan 19, 2024 6:30:00 PM","Jan 19, 2024 6:30:11 PM",00:00:11,0,28,"1,248,000"
1053976,Siebackup,0,Backup,sapn0-bck,"Jan 19, 2024 6:30:00 PM","Jan 19, 2024 6:30:51 PM",00:00:51,0.47,16,"12,700"
1053977,Siebackup,0,Backup,sapn0-bck,"Jan 19, 2024 6:30:00 PM","Jan 19, 2024 6:31:23 PM",00:01:23,0.36,102,"5,377"
1053978,Siebackup,0,Backup,sapn0-bck,"Jan 19, 2024 6:30:00 PM","Jan 19, 2024 6:30:15 PM",00:00:15,0,181,"15,578"
1053979,Siebackup,0,Backup,sapn0-bck,"Jan 19, 2024 6:30:00 PM","Jan 19, 2024 6:30:39 PM",00:00:39,0.37,153,"15,838"
1053980,Siebackup,0,Backup,sapn0-bck,"Jan 19, 2024 6:30:00 PM","Jan 19, 2024 6:30:17 PM",00:00:17,0.06,20,"299,370"
1053981,Siebackup,0,Backup,sapn1-bck,"Jan 19, 2024 6:30:00 PM","Jan 19, 2024 6:30:11 PM",00:00:11,0,0,"32,000"
1053982,Siebackup,0,Backup,sapn1-bck,"Jan 19, 2024 6:30:00 PM","Jan 19, 2024 6:30:13 PM",00:00:13,0,0,"32,000"
1053983,Siebackup,0,Backup,sapn1-bck,"Jan 19, 2024 6:30:00 PM","Jan 19, 2024 6:30:13 PM",00:00:13,0,0,"32,000"
1053984,Siebackup,0,Backup,sapn1-bck,"Jan 19, 2024 6:30:00 PM","Jan 19, 2024 6:30:15 PM",00:00:15,0,0,"32,000"
1053985,Siebackup,0,Backup,sapn1-bck,"Jan 19, 2024 6:30:00 PM","Jan 19, 2024 6:30:15 PM",00:00:15,0.01,11,"443,826"
1053986,Siebackup,0,Backup,sapn1-bck,"Jan 19, 2024 6:30:00 PM","Jan 19, 2024 6:30:17 PM",00:00:17,0,0,"32,000"
1053987,Siebackup,191,Duplication,Siebackup,"Jan 19, 2024 6:43:44 PM","Jan 19, 2024 8:40:05 PM",01:56:21,0,0,0
1053988,Siebackup,0,Backup,Siebackup,"Jan 19, 2024 7:00:00 PM","Jan 20, 2024 12:02:38 AM",05:02:38,0,0,0
1053989,Siebackup,0,Backup,acueora04,"Jan 19, 2024 7:00:01 PM","Jan 20, 2024 12:02:38 AM",05:02:37,0,0,0
1053990,Siebackup,0,Backup,acueora04,"Jan 19, 2024 7:00:24 PM","Jan 19, 2024 7:25:13 PM",00:24:49,0,1,0
1053991,Siebackup,0,Backup,sapn0-bck,"Jan 19, 2024 7:09:52 PM","Jan 19, 2024 7:13:43 PM",00:03:51,3.5,1,"41,853"
1053992,Siebackup,0,Backup,sapn0-bck,"Jan 19, 2024 7:09:52 PM","Jan 19, 2024 7:13:37 PM",00:03:45,3.52,1,"44,128"
1053993,Siebackup,0,Backup,sapn0-bck,"Jan 19, 2024 7:13:52 PM","Jan 19, 2024 7:15:39 PM",00:01:47,0,1,"32,000"
1053994,Siebackup,0,Backup,sapn0-bck,"Jan 19, 2024 7:13:52 PM","Jan 19, 2024 7:16:55 PM",00:03:03,3.34,1,"46,103"
1053995,Siebackup,0,Backup,sapn0-bck,"Jan 19, 2024 7:17:02 PM","Jan 19, 2024 7:18:59 PM",00:01:57,0,9,"166,666"
1053996,Siebackup,0,Backup,acueora04,"Jan 19, 2024 7:25:22 PM","Jan 19, 2024 7:49:59 PM",00:24:37,0,1,0
1053997,Siebackup,0,Backup,backupsmp,"Jan 19, 2024 7:41:55 PM","Jan 21, 2024 4:13:43 AM",32:31:48,9.46,"3,332,757","10,607"
1053998,Siebackup,191,Duplication,Siebackup,"Jan 19, 2024 7:43:45 PM","Jan 19, 2024 9:40:45 PM",01:57:00,0,0,0
1053999,Siebackup,0,Backup,Siebackup,"Jan 19, 2024 7:50:00 PM","Jan 19, 2024 9:30:29 PM",01:40:29,0,0,0
1054000,Siebackup,0,Backup,acuecalito-bck,"Jan 19, 2024 7:50:01 PM","Jan 19, 2024 9:30:29 PM",01:40:28,0,0,0
1054001,Siebackup,0,Backup,acueora04,"Jan 19, 2024 7:50:11 PM","Jan 19, 2024 8:47:47 PM",00:57:36,1.81,1,551
1054002,Siebackup,0,Backup,acuecalito-bck,"Jan 19, 2024 7:50:16 PM","Jan 19, 2024 9:16:33 PM",01:26:17,25.62,1,"5,355"
1054003,Siebackup,0,Backup,acuecalito-bck,"Jan 19, 2024 7:50:16 PM","Jan 19, 2024 9:17:35 PM",01:27:19,28.55,1,"5,738"
1054004,Siebackup,0,Backup,acuecalito-bck,"Jan 19, 2024 7:50:16 PM","Jan 19, 2024 9:17:07 PM",01:26:51,21.31,1,"4,318"
1054005,Siebackup,0,Backup,acuecalito-bck,"Jan 19, 2024 7:50:16 PM","Jan 19, 2024 9:16:09 PM",01:25:53,6.68,1,"1,497"
1054006,Siebackup,0,Backup,acuecalito-bck,"Jan 19, 2024 7:50:16 PM","Jan 19, 2024 9:18:43 PM",01:28:27,31.53,1,"6,457"
1054007,Siebackup,0,Backup,acuecalito-bck,"Jan 19, 2024 7:50:16 PM","Jan 19, 2024 9:18:43 PM",01:28:27,32.3,1,"6,408"
1054008,Siebackup,0,Backup,acuecalito-bck,"Jan 19, 2024 7:50:17 PM","Jan 19, 2024 9:15:53 PM",01:25:36,7.2,1,"2,173"
1054009,Siebackup,0,Backup,acuecalito-bck,"Jan 19, 2024 7:50:17 PM","Jan 19, 2024 9:14:25 PM",01:24:08,4.88,1,"1,095"
1054010,Siebackup,0,Snapshot,WT-RAYS,"Jan 19, 2024 8:00:00 PM","Jan 19, 2024 8:04:05 PM",00:04:05,0,0,0
1054011,Siebackup,0,Snapshot,ACUEDODGERMOV,"Jan 19, 2024 8:00:00 PM","Jan 19, 2024 8:05:13 PM",00:05:13,0,0,0
1054012,Siebackup,0,Snapshot,ACUEDODGERWB_Restore050423,"Jan 19, 2024 8:00:00 PM","Jan 19, 2024 8:05:35 PM",00:05:35,0,0,0
1054013,Siebackup,0,Backup,ACUEFS16W01,"Jan 19, 2024 8:00:00 PM","Jan 19, 2024 8:09:27 PM",00:09:27,0,0,0
1054014,Siebackup,0,Snapshot,ACUESIGUEPORTALRestore20052023,"Jan 19, 2024 8:00:00 PM","Jan 19, 2024 8:48:59 PM",00:48:59,0,0,0
1054015,Siebackup,0,Snapshot,ACUESIGUEPORTAL2,"Jan 19, 2024 8:00:00 PM","Jan 19, 2024 8:45:35 PM",00:45:35,0,0,0
1054016,Siebackup,1,Backup,ACUEFS16W01,"Jan 19, 2024 8:00:00 PM","Jan 20, 2024 3:18:17 AM",07:18:17,0,0,0
1054017,Siebackup,0,Backup,ACUESIGUEPORTAL2,"Jan 19, 2024 8:00:07 PM","Jan 19, 2024 8:45:07 PM",00:45:00,1.62,"845,779","74,153"
1054018,Siebackup,0,Backup,WT-RAYS,"Jan 19, 2024 8:00:11 PM","Jan 19, 2024 8:03:57 PM",00:03:46,3.2,"483,140","562,070"
1054019,Siebackup,0,Backup,ACUESIGUEPORTALRestore20052023,"Jan 19, 2024 8:00:12 PM","Jan 19, 2024 8:48:21 PM",00:48:09,1.97,"1,018,153","62,842"
1054020,Siebackup,0,Backup,ACUEDODGERMOV,"Jan 19, 2024 8:00:45 PM","Jan 19, 2024 8:05:07 PM",00:04:22,2.14,678,"24,801"
1054021,Siebackup,0,Backup,ACUEDODGERWB_Restore050423,"Jan 19, 2024 8:00:51 PM","Jan 19, 2024 8:05:27 PM",00:04:36,1.81,781,"21,726"
1054022,Siebackup,0,Backup,ACUEFS16W01,"Jan 19, 2024 8:01:52 PM","Jan 19, 2024 8:03:35 PM",00:01:43,0,631,65
1054023,Siebackup,0,Backup,ACUEFS16W01,"Jan 19, 2024 8:01:52 PM","Jan 19, 2024 8:09:13 PM",00:07:21,0,"4,173",40
1054024,Siebackup,1,Backup,ACUEFS16W01,"Jan 19, 2024 8:03:33 PM","Jan 20, 2024 3:18:01 AM",07:14:28,9.31,"233,993",880
1054025,Siebackup,0,Backup,ACUEFS16W01,"Jan 19, 2024 8:03:33 PM","Jan 19, 2024 9:44:37 PM",01:41:04,2.18,"252,366",637
1054026,Siebackup,1,Backup,ACUEFS16W01,"Jan 19, 2024 8:03:33 PM","Jan 20, 2024 12:41:25 AM",04:37:52,3.32,"491,681",457
1054027,Siebackup,0,Backup,sapn0-bck,"Jan 19, 2024 8:09:53 PM","Jan 19, 2024 8:12:09 PM",00:02:16,0,1,"32,000"
1054028,Siebackup,0,Backup,sapn0-bck,"Jan 19, 2024 8:09:52 PM","Jan 19, 2024 8:13:25 PM",00:03:33,3.34,1,"48,575"
1054029,Siebackup,0,Duplication,Siebackup,"Jan 19, 2024 8:10:43 PM","Jan 19, 2024 8:24:49 PM",00:14:06,94.05,0,0
1054030,Siebackup,0,Backup,sapn0-bck,"Jan 19, 2024 8:13:33 PM","Jan 19, 2024 8:17:07 PM",00:03:34,3.5,1,"38,587"
1054031,Siebackup,0,Backup,sapn0-bck,"Jan 19, 2024 8:17:14 PM","Jan 19, 2024 8:19:01 PM",00:01:47,0,9,"166,666"
1054032,Siebackup,191,Duplication,Siebackup,"Jan 19, 2024 8:43:45 PM","Jan 19, 2024 10:41:09 PM",01:57:24,0,0,0
1054033,Siebackup,0,Backup,acueora04,"Jan 19, 2024 8:47:53 PM","Jan 19, 2024 9:26:53 PM",00:39:00,0,1,2
1054034,Siebackup,0,Image Cleanup,UNKNOWN,"Jan 19, 2024 8:50:43 PM","Jan 19, 2024 8:51:49 PM",00:01:06,0,0,0
1054035,Siebackup,0,Snapshot,ACUELOKIW16,"Jan 19, 2024 9:00:00 PM","Jan 19, 2024 9:15:43 PM",00:15:43,0,0,0
1054036,Siebackup,0,Snapshot,ACUELOKI-CA01,"Jan 19, 2024 9:00:00 PM","Jan 19, 2024 9:20:33 PM",00:20:33,0,0,0
1054037,Siebackup,0,Snapshot,ACUELOKI-CA02,"Jan 19, 2024 9:00:00 PM","Jan 19, 2024 9:36:57 PM",00:36:57,0,0,0
1054038,Siebackup,0,Snapshot,ACUELOKI-TA(27-08-21 03:55),"Jan 19, 2024 9:00:00 PM","Jan 19, 2024 9:08:01 PM",00:08:01,0,0,0
1054039,Siebackup,0,Snapshot,ACUECORI,"Jan 19, 2024 9:00:00 PM","Jan 19, 2024 10:17:23 PM",01:17:23,0,0,0
1054040,Siebackup,0,Snapshot,EACENNT03,"Jan 19, 2024 9:00:00 PM","Jan 19, 2024 9:08:09 PM",00:08:09,0,0,0
1054041,Siebackup,0,Snapshot,EACENNT12,"Jan 19, 2024 9:00:00 PM","Jan 19, 2024 9:34:01 PM",00:34:01,0,0,0
1054042,Siebackup,0,Snapshot,EACENNT14,"Jan 19, 2024 9:00:00 PM","Jan 19, 2024 9:58:29 PM",00:58:29,0,0,0
1054043,Siebackup,0,Snapshot,EACENNT16,"Jan 19, 2024 9:00:00 PM","Jan 19, 2024 9:09:09 PM",00:09:09,0,0,0
1054044,Siebackup,0,Snapshot,CC-DESARROLLO03.acueducto.cc,"Jan 19, 2024 9:00:00 PM","Jan 19, 2024 9:08:43 PM",00:08:43,0,0,0
1054045,Siebackup,0,Snapshot,CC-DESARROLLO02_,"Jan 19, 2024 9:00:00 PM","Jan 19, 2024 9:06:57 PM",00:06:57,0,0,0
1054046,Siebackup,0,Snapshot,CC-SCADA18,"Jan 19, 2024 9:00:00 PM","Jan 19, 2024 9:03:47 PM",00:03:47,0,0,0
1054047,Siebackup,0,Snapshot,CC-SCADA17,"Jan 19, 2024 9:00:00 PM","Jan 19, 2024 9:03:23 PM",00:03:23,0,0,0
1054048,Siebackup,0,Snapshot,CC-FILESERVER,"Jan 19, 2024 9:00:00 PM","Jan 19, 2024 9:07:37 PM",00:07:37,0,0,0
1054049,Siebackup,0,Snapshot,CC-SCADA28.acueducto.cc,"Jan 19, 2024 9:00:00 PM","Jan 19, 2024 9:02:19 PM",00:02:19,0,0,0
1054050,Siebackup,0,Backup,WD-VERMITHOR02,"Jan 19, 2024 9:00:00 PM","Jan 19, 2024 9:00:43 PM",00:00:43,0.34,13,"19,080"
1054051,Siebackup,71,Backup,WD-VERMITHOR01,"Jan 19, 2024 9:00:00 PM","Jan 19, 2024 9:10:45 PM",00:10:45,0,0,0
1054052,Siebackup,0,Backup,ACUELOKIW16,"Jan 19, 2024 9:00:07 PM","Jan 19, 2024 9:15:37 PM",00:15:30,2.13,"376,388","69,387"
1054053,Siebackup,0,Backup,ACUELOKI-TA(27-08-21 03:55),"Jan 19, 2024 9:00:09 PM","Jan 19, 2024 9:07:55 PM",00:07:46,0.63,41,"62,468"
1054054,Siebackup,0,Backup,ACUELOKI-CA02,"Jan 19, 2024 9:00:10 PM","Jan 19, 2024 9:36:49 PM",00:36:39,7.51,69,"38,360"
1054055,Siebackup,0,Backup,ACUELOKI-CA01,"Jan 19, 2024 9:00:11 PM","Jan 19, 2024 9:20:29 PM",00:20:18,4.07,69,"69,526"
1054056,Siebackup,0,Backup,CC-FILESERVER,"Jan 19, 2024 9:00:13 PM","Jan 19, 2024 9:07:27 PM",00:07:14,0.63,"4,499","104,695"
1054057,Siebackup,0,Backup,EACENNT03,"Jan 19, 2024 9:00:13 PM","Jan 19, 2024 9:07:59 PM",00:07:46,4.71,"53,908","284,911"
1054058,Siebackup,0,Backup,CC-SCADA18,"Jan 19, 2024 9:00:14 PM","Jan 19, 2024 9:03:11 PM",00:02:57,0.66,464,"67,562"
1054059,Siebackup,0,Backup,CC-SCADA28.acueducto.cc,"Jan 19, 2024 9:00:14 PM","Jan 19, 2024 9:01:55 PM",00:01:41,0.27,365,"70,799"
1054060,Siebackup,0,Backup,EACENNT16,"Jan 19, 2024 9:00:16 PM","Jan 19, 2024 9:09:01 PM",00:08:45,4.25,"356,440","285,713"
1054061,Siebackup,0,Backup,CC-SCADA17,"Jan 19, 2024 9:00:16 PM","Jan 19, 2024 9:02:49 PM",00:02:33,0.47,398,"63,801"
1054062,Siebackup,0,Backup,EACENNT14,"Jan 19, 2024 9:00:17 PM","Jan 19, 2024 9:58:05 PM",00:57:48,38.36,"602,468","104,232"
1054063,Siebackup,0,Backup,CC-DESARROLLO03.acueducto.cc,"Jan 19, 2024 9:00:18 PM","Jan 19, 2024 9:08:25 PM",00:08:07,0.89,"1,319","1,008,000"
1054064,Siebackup,0,Image Cleanup,UNKNOWN,"Jan 19, 2024 9:00:21 PM","Jan 19, 2024 9:00:22 PM",00:00:01,0,0,0
1054065,Siebackup,0,Backup,ACUECORI,"Jan 19, 2024 9:00:32 PM","Jan 19, 2024 10:14:05 PM",01:13:33,105.56,"362,312","207,923"
1054066,Siebackup,0,Backup,CC-DESARROLLO02_,"Jan 19, 2024 9:00:40 PM","Jan 19, 2024 9:06:33 PM",00:05:53,0.92,"1,669","3,042,400"
1054067,Siebackup,0,Backup,EACENNT12,"Jan 19, 2024 9:01:12 PM","Jan 19, 2024 9:33:41 PM",00:32:29,28.57,"368,935","241,019"
1054068,Siebackup,0,Backup,sapn0-bck,"Jan 19, 2024 9:09:52 PM","Jan 19, 2024 9:13:13 PM",00:03:21,3.5,1,"46,681"
1054069,Siebackup,0,Image Cleanup,UNKNOWN,"Jan 19, 2024 9:10:41 PM","Jan 19, 2024 9:10:43 PM",00:00:02,0,0,0
1054070,Siebackup,0,Backup,sapn0-bck,"Jan 19, 2024 9:13:21 PM","Jan 19, 2024 9:15:23 PM",00:02:02,0.26,6,"16,006"
1054071,Siebackup,0,Backup,sapn0-bck,"Jan 19, 2024 9:13:21 PM","Jan 19, 2024 9:15:17 PM",00:01:56,0.66,1,"50,150"
1054072,Siebackup,0,Backup,sapn0-bck,"Jan 19, 2024 9:15:29 PM","Jan 19, 2024 9:16:59 PM",00:01:30,0,9,"166,666"
1054073,Siebackup,0,Backup,acuecalito-bck,"Jan 19, 2024 9:18:53 PM","Jan 19, 2024 9:19:03 PM",00:00:10,0,1,"96,573"
1054074,Siebackup,0,Backup,acuecalito-bck,"Jan 19, 2024 9:19:35 PM","Jan 19, 2024 9:21:05 PM",00:01:30,9.03,1,"216,162"
1054075,Siebackup,0,Backup,acuecalito-bck,"Jan 19, 2024 9:19:36 PM","Jan 19, 2024 9:21:09 PM",00:01:33,3.45,1,"198,887"
1054076,Siebackup,0,Backup,acuecalito-bck,"Jan 19, 2024 9:19:36 PM","Jan 19, 2024 9:21:09 PM",00:01:33,6.72,1,"197,063"
1054077,Siebackup,0,Backup,acuecalito-bck,"Jan 19, 2024 9:19:36 PM","Jan 19, 2024 9:21:25 PM",00:01:49,3.8,1,"160,978"
1054078,Siebackup,0,Backup,acuecalito-bck,"Jan 19, 2024 9:21:12 PM","Jan 19, 2024 9:22:53 PM",00:01:41,11.39,1,"178,898"
1054079,Siebackup,0,Backup,acuecalito-bck,"Jan 19, 2024 9:21:13 PM","Jan 19, 2024 9:22:43 PM",00:01:30,3.85,1,"215,388"
1054080,Siebackup,0,Backup,acuecalito-bck,"Jan 19, 2024 9:21:14 PM","Jan 19, 2024 9:23:05 PM",00:01:51,6.77,1,"156,875"
1054081,Siebackup,0,Backup,acuecalito-bck,"Jan 19, 2024 9:21:29 PM","Jan 19, 2024 9:23:13 PM",00:01:44,8.92,1,"171,412"
1054082,Siebackup,0,Backup,acuecalito-bck,"Jan 19, 2024 9:22:45 PM","Jan 19, 2024 9:24:15 PM",00:01:30,9.32,1,"213,473"
1054083,Siebackup,0,Backup,acuecalito-bck,"Jan 19, 2024 9:23:01 PM","Jan 19, 2024 9:24:39 PM",00:01:38,10.71,1,"183,599"
1054084,Siebackup,0,Backup,acuecalito-bck,"Jan 19, 2024 9:23:09 PM","Jan 19, 2024 9:24:59 PM",00:01:50,9.57,1,"163,653"
1054085,Siebackup,0,Backup,acuecalito-bck,"Jan 19, 2024 9:23:17 PM","Jan 19, 2024 9:24:51 PM",00:01:34,1.33,1,"189,051"
1054086,Siebackup,0,Backup,acuecalito-bck,"Jan 19, 2024 9:24:23 PM","Jan 19, 2024 9:25:49 PM",00:01:26,6.95,1,"214,638"
1054087,Siebackup,0,Backup,acuecalito-bck,"Jan 19, 2024 9:24:49 PM","Jan 19, 2024 9:26:13 PM",00:01:24,6.35,1,"214,164"
1054088,Siebackup,0,Backup,acuecalito-bck,"Jan 19, 2024 9:24:53 PM","Jan 19, 2024 9:26:19 PM",00:01:26,4.85,1,"210,960"
1054089,Siebackup,0,Backup,acuecalito-bck,"Jan 19, 2024 9:25:01 PM","Jan 19, 2024 9:26:33 PM",00:01:32,3.32,1,"191,447"
1054090,Siebackup,0,Backup,acuecalito-bck,"Jan 19, 2024 9:25:57 PM","Jan 19, 2024 9:27:09 PM",00:01:12,10.57,1,"247,295"
1054091,Siebackup,0,Backup,acuecalito-bck,"Jan 19, 2024 9:26:22 PM","Jan 19, 2024 9:27:57 PM",00:01:35,5.94,1,"198,108"
1054092,Siebackup,0,Backup,acuecalito-bck,"Jan 19, 2024 9:26:23 PM","Jan 19, 2024 9:27:57 PM",00:01:34,9.86,1,"210,482"
1054093,Siebackup,0,Backup,acuecalito-bck,"Jan 19, 2024 9:26:39 PM","Jan 19, 2024 9:28:09 PM",00:01:30,8.96,1,"188,361"
1054094,Siebackup,0,Backup,acueora04,"Jan 19, 2024 9:27:03 PM","Jan 19, 2024 9:51:57 PM",00:24:54,0,1,0
1054095,Siebackup,0,Backup,acuecalito-bck,"Jan 19, 2024 9:27:14 PM","Jan 19, 2024 9:28:31 PM",00:01:17,11.19,1,"243,417"
1054096,Siebackup,0,Backup,acuecalito-bck,"Jan 19, 2024 9:28:00 PM","Jan 19, 2024 9:29:25 PM",00:01:25,10.89,1,"201,602"
1054097,Siebackup,0,Backup,acuecalito-bck,"Jan 19, 2024 9:28:01 PM","Jan 19, 2024 9:29:21 PM",00:01:20,0.01,1,"201,418"
1054098,Siebackup,0,Backup,acuecalito-bck,"Jan 19, 2024 9:28:17 PM","Jan 19, 2024 9:29:25 PM",00:01:08,8.71,1,"240,515"
1054099,Siebackup,0,Backup,acuecalito-bck,"Jan 19, 2024 9:28:32 PM","Jan 19, 2024 9:29:15 PM",00:00:43,3.06,1,"183,602"
1054100,Siebackup,0,Backup,acuecalito-bck,"Jan 19, 2024 9:29:28 PM","Jan 19, 2024 9:29:39 PM",00:00:11,0,1,"33,493"
1054101,Siebackup,0,Backup,acuecalito-bck,"Jan 19, 2024 9:29:51 PM","Jan 19, 2024 9:30:03 PM",00:00:12,0,1,"36,688"
1054102,Siebackup,0,Backup,acuecalito-bck,"Jan 19, 2024 9:30:06 PM","Jan 19, 2024 9:30:15 PM",00:00:09,0,1,"28,638"
1054103,Siebackup,191,Duplication,Siebackup,"Jan 19, 2024 9:43:45 PM","Jan 19, 2024 11:42:03 PM",01:58:18,0,0,0
1054104,Siebackup,0,Backup,acueora04,"Jan 19, 2024 9:52:02 PM","Jan 19, 2024 10:17:29 PM",00:25:27,0.01,1,16
1054105,Siebackup,0,Snapshot,ACUEBCMMaster,"Jan 19, 2024 10:00:00 PM","Jan 19, 2024 10:07:33 PM",00:07:33,0,0,0
1054106,Siebackup,0,Snapshot,ACUEBCMRelay1,"Jan 19, 2024 10:00:00 PM","Jan 19, 2024 10:03:27 PM",00:03:27,0,0,0
1054107,Siebackup,0,Snapshot,ACUEBCMRelay2,"Jan 19, 2024 10:00:00 PM","Jan 19, 2024 10:05:29 PM",00:05:29,0,0,0
1054108,Siebackup,0,Snapshot,ACUEBMCARSR,"Jan 19, 2024 10:00:00 PM","Jan 19, 2024 10:03:33 PM",00:03:33,0,0,0
1054109,Siebackup,0,Snapshot,ACUEBMCCOLL,"Jan 19, 2024 10:00:00 PM","Jan 19, 2024 10:03:35 PM",00:03:35,0,0,0
1054110,Siebackup,0,Snapshot,ACUEBMCRSSO,"Jan 19, 2024 10:00:00 PM","Jan 19, 2024 10:03:33 PM",00:03:33,0,0,0
1054111,Siebackup,0,Snapshot,ACUEBMCSR,"Jan 19, 2024 10:00:00 PM","Jan 19, 2024 10:03:31 PM",00:03:31,0,0,0
1054112,Siebackup,13,Snapshot,ACUEBMCTEAG01,"Jan 19, 2024 10:00:00 PM","Jan 19, 2024 10:13:57 PM",00:13:57,0,0,0
1054113,Siebackup,0,Snapshot,ACUEBMCTEAG02,"Jan 19, 2024 10:00:00 PM","Jan 19, 2024 10:06:41 PM",00:06:41,0,0,0
1054114,Siebackup,0,Snapshot,ACUEBMCTSBDSR,"Jan 19, 2024 10:00:00 PM","Jan 19, 2024 10:04:47 PM",00:04:47,0,0,0
1054115,Siebackup,0,Snapshot,ACUEBMCTSINFMAN,"Jan 19, 2024 10:00:00 PM","Jan 19, 2024 10:15:23 PM",00:15:23,0,0,0
1054116,Siebackup,0,Snapshot,ACUEBMCTSINTSER,"Jan 19, 2024 10:00:00 PM","Jan 19, 2024 10:02:57 PM",00:02:57,0,0,0
1054117,Siebackup,0,Snapshot,ACUEBMCTSPSERVER,"Jan 19, 2024 10:00:00 PM","Jan 19, 2024 10:03:39 PM",00:03:39,0,0,0
1054118,Siebackup,0,Snapshot,ACUEBMCTSREPENG,"Jan 19, 2024 10:00:00 PM","Jan 19, 2024 10:05:35 PM",00:05:35,0,0,0
1054119,Siebackup,0,Snapshot,ACUEBMCTSSMAREP,"Jan 19, 2024 10:00:00 PM","Jan 19, 2024 10:02:55 PM",00:02:55,0,0,0
1054120,Siebackup,0,Snapshot,ACUEBMCTSSSO,"Jan 19, 2024 10:00:00 PM","Jan 19, 2024 10:02:55 PM",00:02:55,0,0,0
1054121,Siebackup,0,Snapshot,ACUENAPDUW19,"Jan 19, 2024 10:00:00 PM","Jan 19, 2024 10:06:09 PM",00:06:09,0,0,0
1054122,Siebackup,0,Backup,ACUEBCMRelay1,"Jan 19, 2024 10:00:10 PM","Jan 19, 2024 10:03:21 PM",00:03:11,3.46,"334,766","576,170"
1054123,Siebackup,0,Backup,ACUEBMCRSSO,"Jan 19, 2024 10:00:10 PM","Jan 19, 2024 10:03:27 PM",00:03:17,2.01,"255,253","432,824"
1054124,Siebackup,0,Backup,ACUEBCMRelay2,"Jan 19, 2024 10:00:10 PM","Jan 19, 2024 10:05:19 PM",00:05:09,3.17,"299,223","250,892"
1054125,Siebackup,0,Backup,ACUEBCMMaster,"Jan 19, 2024 10:00:11 PM","Jan 19, 2024 10:07:11 PM",00:07:00,8.51,"432,507","807,300"
1054126,Siebackup,0,Backup,ACUEBMCSR,"Jan 19, 2024 10:00:11 PM","Jan 19, 2024 10:03:23 PM",00:03:12,2.04,"275,447","452,117"
1054127,Siebackup,13,Backup,ACUEBMCTEAG01,"Jan 19, 2024 10:00:11 PM","Jan 19, 2024 10:13:39 PM",00:13:28,0.02,"277,353","14,697"
1054128,Siebackup,0,Backup,ACUEBMCARSR,"Jan 19, 2024 10:00:11 PM","Jan 19, 2024 10:03:25 PM",00:03:14,1.98,"276,744","518,234"
1054129,Siebackup,0,Backup,ACUEBMCCOLL,"Jan 19, 2024 10:00:12 PM","Jan 19, 2024 10:03:29 PM",00:03:17,2.27,"261,246","327,827"
1054130,Siebackup,0,Backup,ACUEBMCTEAG02,"Jan 19, 2024 10:00:13 PM","Jan 19, 2024 10:06:29 PM",00:06:16,3.01,"318,800","186,840"
1054131,Siebackup,0,Backup,ACUENAPDUW19,"Jan 19, 2024 10:00:13 PM","Jan 19, 2024 10:05:23 PM",00:05:10,6.97,"1,858","391,825"
1054132,Siebackup,0,Backup,ACUEBMCTSSSO,"Jan 19, 2024 10:00:14 PM","Jan 19, 2024 10:02:47 PM",00:02:33,2.64,"289,182","477,825"
1054133,Siebackup,0,Backup,ACUEBMCTSSMAREP,"Jan 19, 2024 10:00:14 PM","Jan 19, 2024 10:02:45 PM",00:02:31,2.25,"330,759","677,200"
1054134,Siebackup,0,Backup,ACUEBMCTSPSERVER,"Jan 19, 2024 10:00:14 PM","Jan 19, 2024 10:03:27 PM",00:03:13,2.86,"503,368","504,228"
1054135,Siebackup,0,Backup,ACUEBMCTSINTSER,"Jan 19, 2024 10:00:15 PM","Jan 19, 2024 10:02:45 PM",00:02:30,2.11,"281,883","902,704"
1054136,Siebackup,0,Backup,ACUEBMCTSBDSR,"Jan 19, 2024 10:00:15 PM","Jan 19, 2024 10:04:33 PM",00:04:18,3.55,"22,212","2,329,710"
1054137,Siebackup,0,Backup,ACUEBMCTSREPENG,"Jan 19, 2024 10:00:16 PM","Jan 19, 2024 10:05:23 PM",00:05:07,5.33,"301,161","300,874"
1054138,Siebackup,0,Backup,ACUEBMCTSINFMAN,"Jan 19, 2024 10:00:19 PM","Jan 19, 2024 10:14:33 PM",00:14:14,15.52,"2,277,545","330,559"
1054139,Siebackup,0,Image Cleanup,UNKNOWN,"Jan 19, 2024 10:02:36 PM","Jan 19, 2024 10:02:38 PM",00:00:02,0,0,0
1054140,Siebackup,0,Backup,sapn0-bck,"Jan 19, 2024 10:09:54 PM","Jan 19, 2024 10:11:59 PM",00:02:05,0.66,1,"46,982"
